PATH,BUSINESS_OBJECT,COLUMN_ID,IS_CUSTOM,ROLLUP_TYPE_ID,SIDE_PANEL_GROUP_ID,DISPLAY_ORDER,TABLE_DISPLAY_ORDER,REF_UOM_CURRENCY_PATH,REF_UOM_CURRENCY_BUSINESS_OBJECT,REF_UOM_CURRENCY_COLUMN_ID,UOM_CURRENCY_FLAG,SEMANTIC_DATA_TYPE,SEMANTIC_DATA_TYPE_ATTRIBUTES,VALIDATION_REGEX_ID,PROPERTY_TYPE,IS_IMMUTABLE_AFTER_SAVE,IS_REQUIRED_IN_MASTERDATA,IS_WILDCARD_ALLOWED,IS_USABLE_IN_FORMULA,RESOURCE_KEY_DISPLAY_NAME,RESOURCE_KEY_DISPLAY_DESCRIPTION,CREATED_ON,CREATED_BY,LAST_MODIFIED_ON,LAST_MODIFIED_BY
Variant_Item,Variant_Item,TOTAL_QUANTITY,0,0,,,2,Variant_Item,Variant_Item,QUANTITY_UOM_ID,,Decimal,precision=24; scale=7,,2,,,,,XFLD_SidePanel_DisplayName_TotalQuantity,XTOL_SidePanel_DescriptionName_TotalQuantity,,,,
Variant_Item,Variant_Item,QUANTITY_UOM_ID,0,0,,,3,,,,1,String,length=3; uppercase=1,MASTERDATA,6,,1,,,XFLD_SidePanel_DisplayName_UoM,XFLD_SidePanel_DisplayName_UoM,,,,
Variant_Item,Variant_Item,TOTAL_COST,0,0,,,4,Variant,Variant,REPORT_CURRENCY_ID,,Decimal,precision=24; scale=7,,1,,,,,XFLD_SidePanel_DisplayName_TotalCost,XTOL_SidePanel_DescriptionName_TotalCost,,,,
Overhead,Overhead,PROJECT_ID,0,0,,,,,,,,String,length=35; uppercase=1,MASTERDATA,,,1,,,,,,,,
Overhead.Project,Project,PROJECT_ID,0,0,501,11,11,,,,,String,length=35; uppercase=1,MASTERDATA,15,,,,,XCOL_CostingSheetRow_Overhead_Project,XTOL_AdminView_OverheadRulesSelectionFields_Project,,,,
Overhead.Project,Project,PROJECT_NAME,0,0,501,11,,,,,,String,length=100,,3,,,,,XCOL_CostingSheetRow_Overhead_Project,XTOL_AdminView_OverheadRulesSelectionFields_Project,,,,
Project,Project,MATERIAL_PRICE_STRATEGY_ID,0,0,,,,,,,,String,length=20; uppercase=1,ITEM,,,1,,1,,,,,,
Project.Material_Price_Strategy,Price_Determination_Strategy,PRICE_DETERMINATION_STRATEGY_ID,0,0,406,1,,,,,,String,length=20; uppercase=1,MASTERDATA,16,,1,,,XFLD_SidePanel_MaterialPriceStrategy,XTOL_XFLD_SidePanel_MaterialPriceStrategy,,,,
Project.Material_Price_Strategy,Price_Determination_Strategy,PRICE_DETERMINATION_STRATEGY_DESCRIPTION,0,0,406,1,,,,,,String,length=250,,3,,,,,,,,,,
Project,Project,ACTIVITY_PRICE_STRATEGY_ID,0,0,,,,,,,,String,length=20; uppercase=1,ITEM,,,1,,1,,,,,,
Project.Activity_Price_Strategy,Price_Determination_Strategy,PRICE_DETERMINATION_STRATEGY_ID,0,0,406,2,,,,,,String,length=20; uppercase=1,MASTERDATA,16,,1,,,XFLD_SidePanel_ActivityPriceStrategy,XTOL_XFLD_SidePanel_ActivityPriceStrategy,,,,
Project.Activity_Price_Strategy,Price_Determination_Strategy,PRICE_DETERMINATION_STRATEGY_DESCRIPTION,0,0,406,2,,,,,,String,length=250,,3,,,,,,,,,,
Calculation_Version,Calculation_Version,MATERIAL_PRICE_STRATEGY_ID,0,0,,,,,,,,String,length=20; uppercase=1,ITEM,,,1,,1,,,,,,
Calculation_Version.Material_Price_Strategy,Price_Determination_Strategy,PRICE_DETERMINATION_STRATEGY_ID,0,0,208,1,,,,,,String,length=20; uppercase=1,MASTERDATA,16,,1,,,XFLD_SidePanel_MaterialPriceStrategy,XTOL_XFLD_SidePanel_MaterialPriceStrategy,,,,
Calculation_Version.Material_Price_Strategy,Price_Determination_Strategy,PRICE_DETERMINATION_STRATEGY_DESCRIPTION,0,0,208,1,,,,,,String,length=250,,3,,,,,,,,,,
Calculation_Version,Calculation_Version,ACTIVITY_PRICE_STRATEGY_ID,0,0,,,,,,,,String,length=20; uppercase=1,ITEM,,,1,,1,,,,,,
Calculation_Version.Activity_Price_Strategy,Price_Determination_Strategy,PRICE_DETERMINATION_STRATEGY_ID,0,0,208,2,,,,,,String,length=20; uppercase=1,MASTERDATA,16,,1,,,XFLD_SidePanel_ActivityPriceStrategy,XTOL_XFLD_SidePanel_ActivityPriceStrategy,,,,
Calculation_Version.Activity_Price_Strategy,Price_Determination_Strategy,PRICE_DETERMINATION_STRATEGY_DESCRIPTION,0,0,208,2,,,,,,String,length=250,,3,,,,,,,,,,
Material_Price,Material_Price,IS_PRICE_SPLIT_ACTIVE,0,0,501,17,23,,,,,BooleanInt,"length=256; json={""SidePanelSection"":{""Id"":""PRICE_SPLIT""}}",,5,,1,,,XFLD_SidePanel_DisplayName_PriceSplitActive,,,,,
Material_Price,Material_Price,IS_PREFERRED_VENDOR,0,0,,,,,,,,BooleanInt,,,,,1,,,,,,,,
Price_Determination_Strategy,Price_Determination_Strategy,PRICE_DETERMINATION_STRATEGY_ID,0,0,501,1,1,,,,,String,length=20; uppercase=1,MASTERDATA,3,1,1,,,XFLD_SidePanel_DisplayName_PriceDetStrategy,XFLD_SidePanel_DisplayName_PriceDetStrategy,,,,
Price_Determination_Strategy,Price_Determination_Strategy,PRICE_DETERMINATION_STRATEGY_TYPE_ID,0,0,,,,,,,,Integer,,,,1,,,,,,,,,
Price_Determination_Strategy,Price_Determination_Strategy,PRICE_DETERMINATION_STRATEGY_DESCRIPTION,0,0,501,2,2,,,,,String,length=250,,3,0,,,,XFLD_SidePanel_DisplayName_PriceDetStrategyDescription,XFLD_SidePanel_DisplayName_PriceDetStrategyDescription,,,,
Price_Determination_Strategy,Price_Determination_Strategy,CREATED_ON,0,0,507,1,,,,,,UTCTimestamp,NULL,,11,,,,,XFLD_SidePanel_DisplayName_CreatedAt,XFLD_SidePanel_DisplayName_CreatedAt,,,,
Price_Determination_Strategy,Price_Determination_Strategy,CREATED_BY,0,0,507,2,,,,,,String,length=256,,3,,,,,XFLD_SidePanel_DisplayName_CreatedByUser,XFLD_SidePanel_DisplayName_CreatedByUser,,,,
Price_Determination_Strategy,Price_Determination_Strategy,LAST_MODIFIED_ON,0,0,507,3,,,,,,UTCTimestamp,NULL,,11,,,,,XFLD_SidePanel_DisplayName_LastModifiedAt,XFLD_SidePanel_DisplayName_LastModifiedAt,,,,
Price_Determination_Strategy,Price_Determination_Strategy,LAST_MODIFIED_BY,0,0,507,4,,,,,,String,length=256,,3,,,,,XFLD_SidePanel_DisplayName_LastModifiedByUser,XFLD_SidePanel_DisplayName_LastModifiedByUser,,,,
Price_Determination_Strategy,Price_Determination_Strategy,LANGUAGE,0,0,507,,,,,,,String,length=11,,,,,,,,,,,,
Price_Determination_Strategy,Price_Determination_Strategy,DETERMINATION_SEQUENCE,0,0,510,1,,,,,,CustomControl,"json={""DataTemplateKey"":""PriceStrategyTemplate""}",,21,,,,,XFLD_SidePanel_DisplayName_PriceDetStrategy,XFLD_SidePanel_DisplayName_PriceDetStrategy,,,,
Item,Item,IS_PRICE_SPLIT_ACTIVE,0,0,104,80,,,,,,BooleanInt,"length=256; json={""SidePanelSection"":{""Id"":""PRICE_SPLIT""}}",,5,,,,,XFLD_SidePanel_DisplayName_PriceSplitActive,XFLD_SidePanel_DisplayName_PriceSplitActive,,,,
Item,Item,PRICE_ID,0,0,,,,,,,,String,length=32;,,,,,,,,,,,,
Activity_Price,Activity_Price,PRICE_SPLIT_COMPONENTS,0,0,501,18,,,,,,CustomControl,"json={""DataTemplateKey"":""PriceSplitEditDataTemplate""\,""SidePanelSection"":{""Id"":""PRICE_SPLIT""}\,""SuppressLabel"":true}",,21,,,,,XFLD_SidePanel_DisplayName_PriceComponents,XFLD_SidePanel_DisplayName_PriceComponents,,,,
Material_Price,Material_Price,PRICE_SPLIT_COMPONENTS,0,0,501,18,,,,,,CustomControl,"json={""DataTemplateKey"":""PriceSplitEditDataTemplate""\,""SidePanelSection"":{""Id"":""PRICE_SPLIT""}\,""SuppressLabel"":true}",,21,,,,,XFLD_SidePanel_DisplayName_PriceComponents,XFLD_SidePanel_DisplayName_PriceComponents,,,,
Material_Price,Material_Price,CONTROLLING_AREA_ID,0,0,,,,,,,,String,length=4; uppercase=1,WILDCARD,,1,1,1,,,,,,,
Material_Price.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,0,0,501,3,5,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ControllingAreaDescription,XFLD_SidePanel_DisplayName_ControllingAreaDescription,,,,
Material_Price.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,0,0,501,3,6,,,,,String,length=4; uppercase=1,WILDCARD,8,1,1,1,,XFLD_SidePanel_DisplayName_ControllingArea,XTOL_AdminView_ControllingAreas_ControllingArea,,,,
Item,Item,PRICE_SPLIT_COMPONENTS,0,0,104,81,,,,,,CustomControl,"json={""DataTemplateKey"":""PriceSplitReadOnlyDataTemplate""\,""SidePanelSection"":{""Id"":""PRICE_SPLIT""}\,""SuppressLabel"":true}",,21,,,,,XFLD_SidePanel_DisplayName_PriceComponents,XFLD_SidePanel_DisplayName_PriceComponents,,,,
Status,Status,STATUS_ID,0,0,501,1,2,,,,,String,length=20; uppercase=1,MASTERDATA,3,1,1,,,XFLD_Administration_Status_StatusId,XTOL_Administration_Status_StatusId,,,,
Status,Status,IS_DEFAULT,0,0,511,1,,,,,,BooleanInt,,,5,,,,,XFLD_Administration_Status_IsDefault,XTOL_Administration_Status_IsDefault,,,,
Status,Status,IS_ACTIVE,0,0,511,2,1,,,,,BooleanInt,,,5,,,,,XFLD_Administration_Status_IsActive,XTOL_Administration_Status_IsActive,,,,
Status,Status,IS_STATUS_COPYABLE,0,0,511,3,,,,,,BooleanInt,,,5,,,,,XFLD_Administration_Status_IsCopyable,XTOL_Administration_Status_IsCopyable,,,,
Status,Status,DISPLAY_ORDER,0,0,511,4,5,,,,,PositiveInteger,lowerBound=0; upperBound=32767,,2,,,,,XFLD_Administration_Status_DisplayOrder,XTOL_Administration_Status_DisplayOrder,,,,
Status,Status,STATUS_NAME,0,0,512,1,3,,,,,String,length=30,,3,,,,,XFLD_Administration_Status_StatusName,XTOL_Administration_Status_StatusName,,,,
Status,Status,STATUS_DESCRIPTION,0,0,502,1,4,,,,,String,length=250,,3,,,,,XFLD_Administration_Status_StatusDescription,XTOL_Administration_Status_StatusDescription,,,,
Status,Status,CREATED_ON,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_CreatedAt,XFLD_SidePanel_DisplayName_CreatedAt,,,,
Status,Status,CREATED_BY,0,0,507,2,,,,,,String,length=256,,3,,,,,XFLD_SidePanel_DisplayName_CreatedByUser,XFLD_SidePanel_DisplayName_CreatedByUser,,,,
Status,Status,LAST_MODIFIED_ON,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_LastModifiedAt,XFLD_SidePanel_DisplayName_LastModifiedAt,,,,
Status,Status,LAST_MODIFIED_BY,0,0,507,4,,,,,,String,length=256,,3,,,,,XFLD_SidePanel_DisplayName_LastModifiedByUser,XFLD_SidePanel_DisplayName_LastModifiedByUser,,,,
Calculation_Version.Status,Status,STATUS_ID,0,0,201,3,,,,,,CustomControl,"json={""DataTemplateKey"":""StatusComponentDataTemplate""\,""SidePanelSection"":{""Id"":""STATUS""}\,""SuppressLabel"":false}",,21,,,,,XFLD_Administration_Status_StatusId,XFLD_Administration_Status_StatusId,,,,
Calculation_Version,Calculation_Version,STATUS_ID,0,0,,,,,,,,String,length=20; uppercase=1,MASTERDATA,,,,,1,XFLD_Administration_Status_StatusId,XFLD_Administration_Status_StatusId,,,,
Overhead,Overhead,FORMULA_STRING,0,0,501,12,12,,,,,String,length=5000,,4,,,,,XCOL_CostingSheetRow_Overhead_FormulaString,XTOL_AdminView_OverheadRulesSelectionFields_FormulaString,,,,
Overhead,Overhead,FORMULA_DESCRIPTION,0,0,501,13,13,,,,,String,length=5000,,4,,,,,XCOL_CostingSheetRow_Overhead_FormulaDescription,XTOL_AdminView_OverheadRulesSelectionFields_FormulaDescription,,,,
Item,Item,IS_DISABLING_ACCOUNT_DETERMINATION,0,0,101,27,,,,,,BooleanInt,,ITEM,5,,,,1,XFLD_SidePanel_DisplayName_IsDisablingAccountDetermination,XTOL_SidePanel_DisplayName_IsDisablingAccountDetermination,,,,
Variant,Variant,VARIANT_TYPE,0,0,,,,,,,,Integer,,,5,,,,,,,,,,
Item,Item,TOTAL_QUANTITY_OF_VARIANTS,0,0,103,4,,Item,Item,TOTAL_QUANTITY_OF_VARIANTS_UOM_ID,,Decimal,precision=24; scale=7,,2,,,,1,XFLD_DisplayName_TotalQuantityOfVariants,XTOL_DescriptionName_TotalQuantityOfVariants,,,,
Item,Item,TOTAL_QUANTITY_OF_VARIANTS_UOM_ID,0,0,,,,,,,1,String,length=3; uppercase=1,ITEM,6,,1,,1,XFLD_DisplayName_TotalQuantityOfVariantsUoM,XTOL_DescriptionName_TotalQuantityOfVariantsUoM,,,,
Sum_Variant,Sum_Variant,EXCHANGE_RATE_TYPE_ID,0,,,,,,,,,String,length=20; uppercase=1,,,,,,,,,,,,
Sum_Variant,Sum_Variant,REPORT_CURRENCY_ID,0,,,,,,,,,String,length=3; uppercase=1,,,,,,,,,,,,
LifecycleConfiguration.Calculation,Calculation,CALCULATION_ID,0,0,108,,,,,,,PositiveInteger,,,2,,,,,,,,,,
LifecycleConfiguration.Calculation,Calculation,CALCULATION_NAME,0,0,108,,0,,,,,String,length=500,,3,,,,,XFLD_LifecycleConfiguration_Calculation,XTOL_LifecycleConfiguration_Calculation,,,,
LifecycleConfiguration.Calculation_Version_Model,Calculation_Version_Model,CALCULATION_VERSION_ID,0,0,108,,,,,,,PositiveInteger,,,2,,,,,,,,,,
LifecycleConfiguration.Calculation_Version_Model,Calculation_Version_Model,CALCULATION_VERSION_NAME,0,0,108,,1,,,,,String,length=500,,16,,,,,XFLD_LifecycleConfiguration_CalculationVersion,XTOL_LifecycleConfiguration_CalculationVersion,,,,
LifecycleConfiguration,LifecycleConfiguration,TOTAL_QUANTITY_UOM,0,0,108,,6,,,,1,String,length=3; uppercase=1,,6,,,,,XFLD_LifecycleConfiguration_TotalQuantityUoM,XTOL_LifecycleConfiguration_TotalQuantityUoM,,,,
LifecycleConfiguration,LifecycleConfiguration,TOTAL_QUANTITY,0,0,108,,5,LifecycleConfiguration,LifecycleConfiguration,TOTAL_QUANTITY_UOM,,Decimal,precision=24; scale=7,,1,,,,,XFLD_LifecycleConfiguration_TotalQuantity,XTOL_LifecycleConfiguration_TotalQuantity,,,,
LifecycleConfiguration,LifecycleConfiguration,ONE_TIME_COST,0,0,108,,2,,,,,BooleanInt,,,5,,,,,XFLD_LifecycleConfiguration_OneTimeCost,XTOL_LifecycleConfiguration_OneTimeCost,,,,
LifecycleConfiguration,LifecycleConfiguration,MATERIAL_PRICE_SURCHARGE_STRATEGY,0,0,108,,3,,,,,String,length=100,,18,,,,,XFLD_LifecycleConfiguration_MaterialSurcharges,XTOL_LifecycleConfiguration_MaterialSurcharges,,,,
LifecycleConfiguration,LifecycleConfiguration,ACTIVITY_PRICE_SURCHARGE_STRATEGY,0,0,108,,4,,,,,String,length=100,,18,,,,,XFLD_LifecycleConfiguration_ActivitySurcharges,XTOL_LifecycleConfiguration_ActivitySurcharges,,,,
Onetimecost_Project,Onetimecost_Project,DESCRIPTION,0,0,108,0,0,,,,,String,length=250,,3,,,,,XFLD_Onetimecost_Project_Description,XTOL_Onetimecost_Project_Description,,,,
Onetimecost_Project.Account,Account,ACCOUNT_ID,0,0,108,4,4,,,,,String,length=10; uppercase=1,MASTERDATA,8,,1,,,XFLD_SidePanel_DisplayName_Account,XTOL_Onetimecost_Project_Account,,,,
Onetimecost_Project.Account,Account,ACCOUNT_DESCRIPTION,0,0,108,5,5,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_AccountDescription,XFLD_SidePanel_DisplayName_AccountDescription,,,,
Onetimecost_Project,Onetimecost_Project,COST_TO_DISTRIBUTE,0,0,108,1,1,,,,,Decimal,precision=24; scale=7,,1,,,,,XFLD_Onetimecost_Project_CostToDistribute,XTOL_Onetimecost_Project_CostToDistribute,,,,
Onetimecost_Project,Onetimecost_Project,COST_NOT_DISTRIBUTED,0,0,108,2,2,,,,,Decimal,precision=24; scale=7,,1,,,,,XFLD_Onetimecost_Project_CostNotDistributed,XTOL_Onetimecost_Project_CostNotDistributed,,,,
Onetimecost_Project,Onetimecost_Project,COST_CURRENCY_ID,0,0,108,3,3,,,,,String,length=3; uppercase=1,MASTERDATA,7,,,,,XFLD_Onetimecost_Project_Currency,XTOL_Onetimecost_Project_Currency,,,,
Onetimecost_Project,Onetimecost_Project,COST_FIXED_PORTION,0,0,108,6,6,,,,,PositiveInteger,lowerBound=0; upperBound=100,,2,,,,,XFLD_Onetimecost_Project_CostFixedPortion,XTOL_Onetimecost_Project_CostFixedPortion,,,,
Onetimecost_Project,Onetimecost_Project,DISTRIBUTION_TYPE,0,0,108,7,7,,,,,PositiveInteger,,,18,,,,,XFLD_Onetimecost_Project_DistributionType,XTOL_Onetimecost_Project_DistributionType,,,,
Onetimecost_Calculation,Onetimecost_Calculation,IS_SELECTED,0,0,108,0,0,,,,,BooleanInt,,,5,,,,,XFLD_Onetimecost_Calculation_EmptySpace,XTOL_Onetimecost_Calculation_EmptySpace,,,,
Onetimecost_Calculation,Onetimecost_Calculation,CALCULATION,0,0,108,1,1,,,,,String,length=250,,3,,,,,XFLD_Onetimecost_Calculation_Name,XTOL_Onetimecost_Calculation_Name,,,,
Onetimecost_Calculation,Onetimecost_Calculation,COST_TO_DISTRIBUTE,0,0,108,3,3,,,,,Decimal,precision=24; scale=7,,1,,,,,XFLD_Onetimecost_Calculation_CostToDistribute,XTOL_Onetimecost_Calculation_CostToDistribute,,,,
Onetimecost_Calculation,Onetimecost_Calculation,COST_NOT_DISTRIBUTED,0,0,108,4,4,,,,,Decimal,precision=24; scale=7,,1,,,,,XFLD_Onetimecost_Calculation_CostNotDistributed,XTOL_Onetimecost_Calculation_CostNotDistributed,,,,
Onetimecost_Calculation,Onetimecost_Calculation,COST_CURRENCY_ID,0,0,108,5,5,,,,,String,length=3; uppercase=1,MASTERDATA,7,,,,,XFLD_Onetimecost_Calculation_Currency,XTOL_Onetimecost_Calculation_Currency,,,,
Onetimecost_Calculation,Onetimecost_Calculation,DISTRIBUTION_TYPE,0,0,108,6,6,,,,,PositiveInteger,,,18,,,,,XFLD_Onetimecost_Calculation_DistributionType,XTOL_Onetimecost_Calculation_DistributionType,,,,
Costing_Sheet_Row,Costing_Sheet_Row,COSTING_SHEET_BASE_ID,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Costing_Sheet_Row,Costing_Sheet_Row,ACCOUNT_GROUP_AS_BASE_ID,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Costing_Sheet_Row,Costing_Sheet_Row,COSTING_SHEET_OVERHEAD_ID,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Costing_Sheet_Row,Costing_Sheet_Row,CALCULATION_ORDER,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Costing_Sheet_Row,Costing_Sheet_Row,_VALID_TO,0,0,,,,,,,,UTCTimestamp,,,,,,,,,,,,,
Business_Area,Business_Area,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Account,Account,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Activity_Price,Activity_Price,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Activity_Type,Activity_Type,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Company_Code,Company_Code,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Controlling_Area,Controlling_Area,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Cost_Center,Cost_Center,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Currency_Conversion,Currency_Conversion,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Customer,Customer,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Document,Document,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Document_Status,Document_Status,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Document_Type,Document_Type,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Material_Type,Material_Type,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Material_Group,Material_Group,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Material,Material,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Material_Plant,Material_Plant,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Material_Price,Material_Price,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Material_Account_Determination,Material_Account_Determination,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Plant,Plant,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Overhead_Group,Overhead_Group,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Process,Process,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Profit_Center,Profit_Center,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Unit_Of_Measure,Unit_Of_Measure,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Vendor,Vendor,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Valuation_Class,Valuation_Class,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Work_Center,Work_Center,DELETED_FROM_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Language,Language,MAPPING_LANGUAGE_ID,0,0,,,7,,,,,String,length=1,,,,,,,,,,,,
Item,Item,ITEM_KEY,0,0,,,,,,,,String,length=256,,,,,,,,,,,,
Item,Item,PARENT_KEY,0,0,,,,,,,,String,length=256,,,,,,,,,,,,
Item,Item,RANK,0,0,,,,,,,,PositiveInteger,,,,,,,,,,,,,
Item,Item,LEVEL,0,0,,,,,,,,PositiveInteger,,,,,,,,,,,,,
Item,Item,MATERIAL_SOURCE,0,0,,,,,,,,BooleanInt,,,,,,,,,,,,,
Item,Item,PRICE_UNIT_CALCULATED,0,0,,,,,,,,Decimal,precision=24; scale=7,,,,,,,,,,,,
Item,Item,LOT_SIZE_CALCULATED,0,0,,,,,,,,Decimal,precision=24; scale=7,,,,,,,,,,,,
Item,Item,QUANTITY_CALCULATED,0,0,,,,,,,,Decimal,precision=24; scale=7,,,,,,,,,,,,
Item,Item,BASE_QUANTITY_CALCULATED,0,0,,,,,,,,Decimal,precision=24; scale=7,,,,,,,,,,,,
Item,Item,NODE_ID,0,0,,,,,,,,String,length=256,,,,,,,,,,,,
Item,Item,PARENT_ID,0,0,,,,,,,,String,length=256,,,,,,,,,,,,
Item,Item,BOM_COMPARE_KEY,0,0,,,,,,,,String,length=256,,,,,,1,XFLD_SidePanel_DisplayName_BomCompareKey,XTOL_SidePanel_DescriptionName_BomCompareKey,,,,
Price_Determination_Strategy,Price_Determination_Strategy,DETERMINATION_SPECIFIC,0,0,516,1,,,,,,CustomControl,"json={""DataTemplateKey"":""PriceSpecificPriorityTemplate""}",,21,,,,,XFLD_SidePanel_DisplayName_PriceDetSpecific,XFLD_SidePanel_DisplayName_PriceDetSpecific,,,,
Price_Determination_Strategy,Price_Determination_Strategy,PRICE_DETERMINATION_STRATEGY_CONSIDER_ALL_PRICES_VENDOR_SET,0,0,517,3,,,,,,CustomControl,"json={""DataTemplateKey"":""VendorSetSettingTemplate""}",,21,,,,,XFLD_SidePanel_DisplayName_ConsiderAllPrices_VendorSet,XFLD_SidePanel_DisplayName_ConsiderAllPrices_VendorSet,,,,
Price_Determination_Strategy,Price_Determination_Strategy,PRICE_DETERMINATION_STRATEGY_CONSIDER_ALL_PRICES_VENDOR_NOTSET,0,0,517,4,,,,,,CustomControl,"json={""DataTemplateKey"":""VendorNotSetSettingTemplate""}",,21,,,,,XFLD_SidePanel_DisplayName_ConsiderAllPrices_VendorNotSet,XFLD_SidePanel_DisplayName_ConsiderAllPrices_VendorNotSet,,,,
Custom_Item_Categories,Custom_Item_Categories,ITEM_CATEGORY_NAME,0,0,512,1,2,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_CustomItemCategories_Name,XTOL_SidePanel_DisplayName_CustomItemCategories_Name,,,,
Custom_Item_Categories,Custom_Item_Categories,ITEM_CATEGORY_DESCRIPTION,0,0,502,1,,,,,,String,length=500,,3,,,,,XFLD_SidePanel_DisplayName_CustomItemCategories_Description,XTOL_SidePanel_DisplayName_CustomItemCategories_Description,,,,
Custom_Item_Categories,Custom_Item_Categories,ITEM_CATEGORY_ID,0,0,501,3,4,,,,,PositiveInteger,,MASTERDATA,9,1,,,,XFLD_SidePanel_DisplayName_CustomItemCategories_TemplateId,XTOL_SidePanel_DisplayName_CustomItemCategories_TemplateId,,,,
Custom_Item_Categories,Custom_Item_Categories,CHILD_ITEM_CATEGORY_ID,0,0,501,1,3,,,,,PositiveInteger,,MASTERDATA,2,1,,,,XFLD_SidePanel_DisplayName_CustomItemCategories_CustomItemCategoryId,XTOL_SidePanel_DisplayName_CustomItemCategories_CustomItemCategoryId,,,,
Custom_Item_Categories,Custom_Item_Categories,ICON,0,0,501,4,,,,,,CustomControl,"json={""DataTemplateKey"":""AdministrationIconPickerControlTemplate""}",,21,,,,,XFLD_SidePanel_DisplayName_CustomItemCategories_Icon,XTOL_SidePanel_DisplayName_CustomItemCategories_Icon,,,,
Custom_Item_Categories,Custom_Item_Categories,CREATED_ON,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_CreatedAt,XFLD_SidePanel_DisplayName_CreatedAt,,,,
Custom_Item_Categories,Custom_Item_Categories,CREATED_BY,0,0,507,2,,,,,,String,length=256,,3,,,,,XFLD_SidePanel_DisplayName_CreatedByUser,XFLD_SidePanel_DisplayName_CreatedByUser,,,,
Custom_Item_Categories,Custom_Item_Categories,LAST_MODIFIED_ON,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_LastModifiedAt,XFLD_SidePanel_DisplayName_LastModifiedAt,,,,
Custom_Item_Categories,Custom_Item_Categories,LAST_MODIFIED_BY,0,0,507,4,,,,,,String,length=256,,3,,,,,XFLD_SidePanel_DisplayName_LastModifiedByUser,XFLD_SidePanel_DisplayName_LastModifiedByUser,,,,
Item,Item,CHILD_ITEM_CATEGORY_ID,0,0,,,,,,,,PositiveInteger,,,,,,,,,,,,,
Custom_Item_Categories,Custom_Item_Categories,ITEM_CATEGORY_CODE,0,0,501,2,1,,,,,String,length=25; uppercase=1,MASTERDATA,,1,,,,XFLD_SidePanel_DisplayName_CustomItemCategories_CustomItemCategoryCode,XTOL_SidePanel_CustomItemCategories_CustomItemCategoryCode,,,,
